date,manager,equity,daily_return
2021-01-04,equal_agent_portfolio,100000.0,0.0
2021-01-05,equal_agent_portfolio,99994.41166666667,-5.588333333333972e-05
2021-01-06,equal_agent_portfolio,100063.3931178195,0.0006898530628169732
2021-01-07,equal_agent_portfolio,100163.68810973904,0.001002314520770357
2021-01-08,equal_agent_portfolio,100176.807440684,0.0001309789125433225
2021-01-11,equal_agent_portfolio,100200.06612974295,0.00023217638546448502
2021-01-12,equal_agent_portfolio,100417.73288097732,0.0021723214329272267
2021-01-13,equal_agent_portfolio,100185.01834348383,-0.0023174645634483535
2021-01-14,equal_agent_portfolio,99392.65378525894,-0.007909012458412346
2021-01-15,equal_agent_portfolio,99636.25246954607,0.0024508721219321425
2021-01-18,equal_agent_portfolio,99680.5766486817,0.0004448599584692773
2021-01-19,equal_agent_portfolio,99326.51157748284,-0.003551996618626476
2021-01-20,equal_agent_portfolio,99950.18786992902,0.0062790516100997545
2021-01-21,equal_agent_portfolio,100735.99942289243,0.007862031775128094
2021-01-22,equal_agent_portfolio,100868.63771383738,0.0013166920634611428
2021-01-25,equal_agent_portfolio,101914.02678083639,0.01036386621939685
2021-01-26,equal_agent_portfolio,101323.70210088884,-0.005792379112023737
2021-01-27,equal_agent_portfolio,101102.022102816,-0.0021878395032597273
2021-01-28,equal_agent_portfolio,100299.01259093876,-0.007942566282805133
2021-01-29,equal_agent_portfolio,100271.81027361761,-0.00027121221454185857
2021-02-01,equal_agent_portfolio,100378.84277852492,0.0010674236818429734
2021-02-02,equal_agent_portfolio,101497.19722639456,0.01114133633057685
2021-02-03,equal_agent_portfolio,101666.61970584598,0.00166923308309197
2021-02-04,equal_agent_portfolio,101877.02132177455,0.002069525047034393
2021-02-05,equal_agent_portfolio,101634.34273255544,-0.002382073857976498
2021-02-08,equal_agent_portfolio,102130.22990232249,0.004879129991246733
2021-02-09,equal_agent_portfolio,102670.52667549603,0.005290272759498005
2021-02-10,equal_agent_portfolio,103195.03602431153,0.005108665220675091
2021-02-18,equal_agent_portfolio,102665.0779888187,-0.005135499302194932
2021-02-19,equal_agent_portfolio,102738.31717496432,0.0007133797351579021
2021-02-22,equal_agent_portfolio,101501.51568879734,-0.012038366212098748
2021-02-23,equal_agent_portfolio,101588.03403360973,0.0008523847572645312
2021-02-24,equal_agent_portfolio,100150.03872920781,-0.014155164218712617
2021-02-25,equal_agent_portfolio,99953.16850184547,-0.001965752882978437
2021-02-26,equal_agent_portfolio,99044.37801000458,-0.009092162914516477
2021-03-01,equal_agent_portfolio,99986.8216045558,0.009515366883883214
2021-03-02,equal_agent_portfolio,99762.2652639909,-0.0022458593738781856
2021-03-03,equal_agent_portfolio,100063.8686773582,0.0030232213810421904
2021-03-04,equal_agent_portfolio,98565.40605501061,-0.014975061849539005
2021-03-05,equal_agent_portfolio,98330.99854307386,-0.002378192525336063
2021-03-08,equal_agent_portfolio,96744.05021027,-0.016138840816395272
2021-03-09,equal_agent_portfolio,96168.7383558332,-0.00594674146044515
2021-03-10,equal_agent_portfolio,97006.0221455083,0.008706402974499735
2021-03-11,equal_agent_portfolio,98142.44404288493,0.011714962352254924
2021-03-12,equal_agent_portfolio,98392.4955222582,0.0025478423918605113
2021-03-15,equal_agent_portfolio,97041.41359385374,-0.013731554639742193
2021-03-16,equal_agent_portfolio,97866.17822142017,0.008499099477448997
2021-03-17,equal_agent_portfolio,98140.87501715112,0.002806861376659244
2021-03-18,equal_agent_portfolio,98509.24749293439,0.003753507146934454
2021-03-19,equal_agent_portfolio,97431.473247614,-0.010940843349734088
2021-01-04,hedge_agent_portfolio,100000.0,0.0
2021-01-05,hedge_agent_portfolio,99994.41166666667,-5.588333333333972e-05
2021-01-06,hedge_agent_portfolio,100063.29931377516,0.0006889149699498976
2021-01-07,hedge_agent_portfolio,100163.61478421939,0.0010025201160883074
2021-01-08,hedge_agent_portfolio,100176.72900960248,0.00013092803620693254
2021-01-11,hedge_agent_portfolio,100200.16195158554,0.00023391602236105715
2021-01-12,hedge_agent_portfolio,100417.78252122144,0.0021718584620755155
2021-01-13,hedge_agent_portfolio,100183.29729305214,-0.002335096656010613
2021-01-14,hedge_agent_portfolio,99401.36015114469,-0.007805064946306789
2021-01-15,hedge_agent_portfolio,99636.28871690469,0.002363434116019872
2021-01-18,hedge_agent_portfolio,99689.59684297058,0.0005350272150074488
2021-01-19,hedge_agent_portfolio,99373.92145504475,-0.0031665830530248893
2021-01-20,hedge_agent_portfolio,99917.94292421422,0.005474489294614163
2021-01-21,hedge_agent_portfolio,100596.16592829423,0.006787799910917152
2021-01-22,hedge_agent_portfolio,100703.47249629891,0.0010667063402912008
2021-01-25,hedge_agent_portfolio,101592.35955937003,0.00882677668442646
2021-01-26,hedge_agent_portfolio,101061.29233559294,-0.005227432713251735
2021-01-27,hedge_agent_portfolio,100915.66790732465,-0.001440951574067652
