date,manager,equity,daily_return
2021-01-04,equal_agent_portfolio,100000.0,0.0
2021-01-05,equal_agent_portfolio,100156.0,0.0015599999999999872
2021-01-06,equal_agent_portfolio,100125.0613294454,-0.000308904814036115
2021-01-07,equal_agent_portfolio,100323.6826847921,0.001983732671016092
2021-01-08,equal_agent_portfolio,100380.29275168951,0.0005642742110580171
2021-01-11,equal_agent_portfolio,100478.5843843183,0.0009791925280785336
2021-01-12,equal_agent_portfolio,100752.28559883757,0.0027239756232273577
2021-01-13,equal_agent_portfolio,100440.92482982225,-0.003090359361722601
2021-01-14,equal_agent_portfolio,99727.37841665935,-0.0071041402134823795
2021-01-15,equal_agent_portfolio,99963.23944003908,0.0023650578920695513
2021-01-18,equal_agent_portfolio,99997.77223830402,0.0003454549738321488
2021-01-19,equal_agent_portfolio,99435.65361216827,-0.005621311490781664
2021-01-20,equal_agent_portfolio,100165.53264174906,0.007340214531374835
2021-01-21,equal_agent_portfolio,101136.69983841291,0.009695622546503265
2021-01-22,equal_agent_portfolio,101576.37805340486,0.004347365651582696
2021-01-25,equal_agent_portfolio,102601.35618432536,0.010090713515908213
2021-01-26,equal_agent_portfolio,101967.04082381619,-0.006182329202058541
2021-01-27,equal_agent_portfolio,101738.19804689933,-0.0022442818293832065
2021-01-28,equal_agent_portfolio,100817.16533021719,-0.009052968642687774
2021-01-29,equal_agent_portfolio,100660.89661485788,-0.0015500209200236354
2021-02-01,equal_agent_portfolio,100734.20307879112,0.0007282516488376818
2021-02-02,equal_agent_portfolio,101735.92794627082,0.0099442377748916
2021-02-03,equal_agent_portfolio,101976.98744905031,0.0023694628598345904
2021-02-04,equal_agent_portfolio,102309.20540199275,0.0032577737512438543
2021-02-05,equal_agent_portfolio,102214.80151025791,-0.0009227311595657779
2021-02-08,equal_agent_portfolio,102669.73703960604,0.004450779364889653
2021-02-09,equal_agent_portfolio,103226.26614357256,0.005420575916658177
2021-02-10,equal_agent_portfolio,103878.22668267529,0.006315839596444828
2021-02-18,equal_agent_portfolio,103398.82720665132,-0.004615014053796125
2021-02-19,equal_agent_portfolio,103711.7180253887,0.003026057714485025
2021-02-22,equal_agent_portfolio,102104.39286265033,-0.01549800922538861
2021-02-23,equal_agent_portfolio,102220.93244661961,0.0011413767880295482
2021-02-24,equal_agent_portfolio,100810.83506098964,-0.013794604998015778
2021-02-25,equal_agent_portfolio,100790.36334905057,-0.00020307055215526554
2021-02-26,equal_agent_portfolio,99934.10167164018,-0.008495471679619226
2021-03-01,equal_agent_portfolio,100766.12712196475,0.008325741027406167
2021-03-02,equal_agent_portfolio,100338.45930747679,-0.0042441624651339185
2021-03-03,equal_agent_portfolio,100834.74120392132,0.004946078501402153
2021-03-04,equal_agent_portfolio,99383.33510838957,-0.01439390906549285
2021-03-05,equal_agent_portfolio,99140.62833841187,-0.0024421274423220563
2021-03-08,equal_agent_portfolio,97714.2689977647,-0.014387233211578598
2021-03-09,equal_agent_portfolio,97279.01302638726,-0.004454374738119243
2021-03-10,equal_agent_portfolio,97960.59102877916,0.007006423905709584
2021-03-11,equal_agent_portfolio,99084.490130194,0.011472971830934117
2021-03-12,equal_agent_portfolio,99177.62563611373,0.0009399604902579719
2021-03-15,equal_agent_portfolio,98115.50918258104,-0.010709234534708819
2021-03-16,equal_agent_portfolio,98797.7134059419,0.006953072241528756
2021-03-17,equal_agent_portfolio,98892.18455538055,0.0009562078532170485
2021-03-18,equal_agent_portfolio,99219.73569872575,0.003312204546980909
2021-03-19,equal_agent_portfolio,98232.52515569482,-0.009949739697236578
2021-01-04,hedge_agent_portfolio,100000.0,0.0
2021-01-05,hedge_agent_portfolio,100156.0,0.0015599999999999872
2021-01-06,hedge_agent_portfolio,100124.43518408028,-0.0003151565150336189
2021-01-07,hedge_agent_portfolio,100323.18772864617,0.0019850553383943693
2021-01-08,hedge_agent_portfolio,100380.13071789982,0.000567595493553057
2021-01-11,hedge_agent_portfolio,100479.79352057644,0.0009928538841685098
2021-01-12,hedge_agent_portfolio,100753.38320104431,0.002722832829188277
2021-01-13,hedge_agent_portfolio,100439.05276170789,-0.003119800341683914
2021-01-14,hedge_agent_portfolio,99735.52777592574,-0.007004496422833261
2021-01-15,hedge_agent_portfolio,99955.15767493895,0.002202122993790441
2021-01-18,hedge_agent_portfolio,99988.96827147497,0.0003382576479541565
2021-01-19,hedge_agent_portfolio,99486.72959121206,-0.005022940919835227
2021-01-20,hedge_agent_portfolio,100097.54329875989,0.00613965008255515
2021-01-21,hedge_agent_portfolio,100975.45492326378,0.008770561150372903
2021-01-22,hedge_agent_portfolio,101360.3630600629,0.0038118980210748964
2021-01-25,hedge_agent_portfolio,102274.21946925553,0.009015914915883865
2021-01-26,hedge_agent_portfolio,101721.88076949363,-0.0054005662680999475
2021-01-27,hedge_agent_portfolio,101547.82463659252,-0.0017110982571736256
2021-01-28,hedge_agent_portfolio,100796.17713540798,-0.007401906479773744
2021-01-29,hedge_agent_portfolio,100676.58899940245,-0.0011864352339958513
2021-02-01,hedge_agent_portfolio,100748.75088200798,0.0007167692441980174
2021-02-02,hedge_agent_portfolio,101451.16890197669,0.006971977456984506
2021-02-03,hedge_agent_portfolio,101581.98248058274,0.001289424065014225
2021-02-04,hedge_agent_portfolio,101811.94971568625,0.002263858506083683
2021-02-05,hedge_agent_portfolio,101747.97420817865,-0.0006283693386311948
2021-02-08,hedge_agent_portfolio,101983.56187172722,0.0023154039712529
2021-02-09,hedge_agent_portfolio,102354.30700767851,0.0036353420997162415
2021-02-10,hedge_agent_portfolio,102784.22413669265,0.004200283716266947
2021-02-18,hedge_agent_portfolio,102486.49024757103,-0.0028966885883739074
2021-02-19,hedge_agent_portfolio,102697.36211591544,0.0020575577116069676
2021-02-22,hedge_agent_portfolio,101695.31954704189,-0.009757237656625822
2021-02-23,hedge_agent_portfolio,101791.70261005819,0.0009477630184515699
2021-02-24,hedge_agent_portfolio,101086.09308186198,-0.0069318963147638624
2021-02-25,hedge_agent_portfolio,101162.44700986973,0.0007553356320330379
2021-02-26,hedge_agent_portfolio,100763.52242461039,-0.003943405849212318
2021-03-01,hedge_agent_portfolio,101068.95441595404,0.0030311762033940963
2021-03-02,hedge_agent_portfolio,100878.42305435796,-0.0018851620925248015
2021-03-03,hedge_agent_portfolio,101114.91713942034,0.0023443475611722863
2021-03-04,hedge_agent_portfolio,100563.59725594913,-0.0054524089923451554
2021-03-05,hedge_agent_portfolio,100448.2557320209,-0.0011469510546114694
2021-03-08,hedge_agent_portfolio,99916.06491319925,-0.005298158887312549
2021-03-09,hedge_agent_portfolio,99726.77973246216,-0.0018944419088314597
2021-03-10,hedge_agent_portfolio,99947.42675039926,0.0022125152193726502
2021-03-11,hedge_agent_portfolio,100361.66540820837,0.004144565510862092
2021-03-12,hedge_agent_portfolio,100365.97069351458,4.2897706895339776e-05
