date,manager,equity,daily_return
2021-01-04,equal_agent_portfolio,100000.0,0.0
2021-01-05,equal_agent_portfolio,100147.575,0.0014757499999999792
2021-01-06,equal_agent_portfolio,100185.44226409658,0.0003781146382883238
2021-01-07,equal_agent_portfolio,100487.99334647188,0.003019910633101308
2021-01-08,equal_agent_portfolio,100380.59878713274,-0.0010687302608268314
2021-01-11,equal_agent_portfolio,100508.53061537076,0.0012744676738711638
2021-01-12,equal_agent_portfolio,100712.5027840786,0.002029401558842856
2021-01-13,equal_agent_portfolio,100671.45659755694,-0.00040755800309785756
2021-01-14,equal_agent_portfolio,99713.45398943592,-0.009516129402505022
2021-01-15,equal_agent_portfolio,99692.44469109781,-0.00021069672644499776
2021-01-18,equal_agent_portfolio,99518.22139175041,-0.0017476078542084197
2021-01-19,equal_agent_portfolio,99059.56906499181,-0.004608727129006192
2021-01-20,equal_agent_portfolio,99362.2134684316,0.00305517585324073
2021-01-21,equal_agent_portfolio,100937.72676643821,0.015856262084048424
2021-01-22,equal_agent_portfolio,100796.77236680724,-0.0013964491191397848
2021-01-25,equal_agent_portfolio,103128.3723349683,0.023131692745836926
2021-01-26,equal_agent_portfolio,101780.72074250065,-0.013067709321450151
2021-01-27,equal_agent_portfolio,100942.360519857,-0.008236925584017563
2021-01-28,equal_agent_portfolio,99854.64158678237,-0.010775643916714806
2021-01-29,equal_agent_portfolio,100054.74242243318,0.0020039212246023745
2021-02-01,equal_agent_portfolio,100262.53216327704,0.0020767605394111928
2021-02-02,equal_agent_portfolio,102200.26492625895,0.01932658911732175
2021-02-03,equal_agent_portfolio,102911.69025730787,0.006961090869600191
2021-02-04,equal_agent_portfolio,103699.5704762387,0.007655886488317304
2021-02-05,equal_agent_portfolio,102826.4111819964,-0.008420085929308374
2021-02-08,equal_agent_portfolio,105001.35748852772,0.021151631001511767
2021-02-09,equal_agent_portfolio,106129.83486818033,0.010747264670134572
2021-02-10,equal_agent_portfolio,107250.4561398038,0.0105589655634097
2021-02-18,equal_agent_portfolio,106210.56932622977,-0.009695873108628192
2021-02-19,equal_agent_portfolio,106251.65469075099,0.0003868293408261039
2021-02-22,equal_agent_portfolio,104464.83889688466,-0.016816827926745482
2021-02-23,equal_agent_portfolio,104588.4291418825,0.0011830798410539152
2021-02-24,equal_agent_portfolio,103479.158436609,-0.010606055702095846
2021-02-25,equal_agent_portfolio,103775.76404858133,0.0028663318918856757
2021-02-26,equal_agent_portfolio,102690.7182711585,-0.010455676114462279
2021-03-01,equal_agent_portfolio,103592.67330010622,0.008783218621239808
2021-03-02,equal_agent_portfolio,103433.1966342526,-0.0015394589286408336
2021-03-03,equal_agent_portfolio,103929.47368519656,0.004798044216875852
2021-03-04,equal_agent_portfolio,102024.42766956976,-0.018330180535669767
2021-03-05,equal_agent_portfolio,101579.51080428703,-0.00436088567655286
2021-03-08,equal_agent_portfolio,99596.93172463948,-0.019517509623248552
2021-03-09,equal_agent_portfolio,98653.40540177179,-0.009473447690901849
2021-03-10,equal_agent_portfolio,99617.3498383308,0.00977102039846786
2021-03-11,equal_agent_portfolio,101283.15482036551,0.016722036720894083
2021-03-12,equal_agent_portfolio,101452.32505628302,0.0016702702065073312
2021-03-15,equal_agent_portfolio,99745.39375233561,-0.016824959930691136
2021-03-16,equal_agent_portfolio,100585.06837293938,0.008418179416772437
2021-03-17,equal_agent_portfolio,100817.48020475307,0.002310599729891921
2021-03-18,equal_agent_portfolio,101374.86048659422,0.005528607546123368
2021-03-19,equal_agent_portfolio,99850.78168034113,-0.015034090295538592
2021-01-04,hedge_agent_portfolio,100000.0,0.0
2021-01-05,hedge_agent_portfolio,100147.575,0.0014757499999999792
2021-01-06,hedge_agent_portfolio,100183.78000676469,0.00036151655958406397
2021-01-07,hedge_agent_portfolio,100486.97151156518,0.003026353215860096
2021-01-08,hedge_agent_portfolio,100380.08909805438,-0.0010636444894599809
2021-01-11,hedge_agent_portfolio,100518.05468255885,0.001374431779690069
2021-01-12,hedge_agent_portfolio,100721.00669068507,0.0020190602451186225
2021-01-13,hedge_agent_portfolio,100685.77738619881,-0.0003497711713152484
2021-01-14,hedge_agent_portfolio,99730.45102949346,-0.009488195666812195
2021-01-15,hedge_agent_portfolio,99716.23687683343,-0.00014252570316582736
2021-01-18,hedge_agent_portfolio,99556.96802048551,-0.001597220887352956
2021-01-19,hedge_agent_portfolio,99116.22116986552,-0.004427081894753071
2021-01-20,hedge_agent_portfolio,99383.279014192,0.002694390899636954
2021-01-21,hedge_agent_portfolio,100866.04839209706,0.014919706741546666
2021-01-22,hedge_agent_portfolio,100727.75938847705,-0.0013710163709640313
2021-01-25,hedge_agent_portfolio,102968.89561381939,0.022249439865915682
2021-01-26,hedge_agent_portfolio,101620.22186775923,-0.01309787521775808
2021-01-27,hedge_agent_portfolio,100850.3468054645,-0.007576002572564642
2021-01-28,hedge_agent_portfolio,99750.14576836387,-0.01090924396346275
2021-01-29,hedge_agent_portfolio,99931.20642278432,0.0018151417526836864
2021-02-01,hedge_agent_portfolio,100132.66242964713,0.002015946910622746
2021-02-02,hedge_agent_portfolio,102045.23117345762,0.019100348451777847
2021-02-03,hedge_agent_portfolio,102741.51192260341,0.006823256130041342
2021-02-04,hedge_agent_portfolio,103524.79686648547,0.007623840930743949
2021-02-05,hedge_agent_portfolio,102583.57610822811,-0.009091742140496503
2021-02-08,hedge_agent_portfolio,104881.47478168251,0.022400258994968683
2021-02-09,hedge_agent_portfolio,106027.37376111439,0.01092565662160197
2021-02-10,hedge_agent_portfolio,107111.87535406016,0.010228505662973727
2021-02-18,hedge_agent_portfolio,105968.70398089444,-0.010672685632540186
2021-02-19,hedge_agent_portfolio,105919.06668568088,-0.0004684146672446325
2021-02-22,hedge_agent_portfolio,104117.4556548779,-0.017009317464525546
2021-02-23,hedge_agent_portfolio,104246.57492216789,0.0012401308356784757
2021-02-24,hedge_agent_portfolio,103169.34861958581,-0.01033344551978177
2021-02-25,hedge_agent_portfolio,103451.7650916418,0.002737406757285412
2021-02-26,hedge_agent_portfolio,102519.73813777199,-0.009009290011090658
