scenario,experiment_type,portfolio,total_return,annual_return,annual_volatility,sharpe,max_drawdown,days,average_agent_correlation,final_weight_hhi,regret_to_best_agent
bridge_broker,single_agent,FreeRiderAgent,-0.04790399999999995,-0.21917999343623173,0.16171703349003735,-1.3553302871446402,-0.08903585315820084,50,0.564370669369758,,0.06310839999999995
bridge_broker,single_agent,LowVolatilityAgent,-0.004894299999999907,-0.02442460584509787,0.035603826892364125,-0.6860106897760522,-0.02282514337339936,50,0.564370669369758,,0.020098699999999914
bridge_broker,single_agent,MeanReversionAgent,-0.09109710000000004,-0.3820858434366734,0.30834528684253304,-1.239149290554256,-0.15201826765635384,50,0.564370669369758,,0.10630150000000005
bridge_broker,single_agent,MomentumAgent,-0.13615750000000004,-0.5217772663528905,0.31717252666591106,-1.6450897303047207,-0.1654279086802588,50,0.564370669369758,,0.15136190000000005
bridge_broker,single_agent,PersuaderAgent,-0.014011000000000107,-0.06864503948977796,0.18878436369793536,-0.3636161287150536,-0.07249849061305069,50,0.564370669369758,,0.029215400000000114
bridge_broker,single_agent,RandomAgent,0.015204400000000007,0.07902025327388373,0.10913339726401085,0.724070314449401,-0.023891617037578805,50,0.564370669369758,,0.0
bridge_broker,single_agent,SocialGraphAgent,-0.0010239999999999139,-0.005150295728979737,0.12372872058343452,-0.0416257090891578,-0.04639645659520031,50,0.564370669369758,,0.01622839999999992
bridge_broker,single_agent,TruthfulReporterAgent,-0.05661000000000005,-0.25450627430829853,0.2779768057387525,-0.9155665834490091,-0.14296844892009186,50,0.564370669369758,,0.07181440000000006
chain_influence,single_agent,CommitteeTeamAgent,0.014908399999999933,0.07743556965502929,0.066453930161879,1.16525191913254,-0.027641817302211602,50,0.4725254495935985,,0.029419300000000037
chain_influence,single_agent,ContrarianAgent,-0.05284999999999995,-0.23941007460325237,0.12430855474733354,-1.9259340203083473,-0.06199554345134939,50,0.4725254495935985,,0.09717769999999992
chain_influence,single_agent,DrawdownBuyerAgent,-0.09453410000000007,-0.39377285235314885,0.38303324920019005,-1.028038305226463,-0.2041894589738471,50,0.4725254495935985,,0.13886180000000004
chain_influence,single_agent,DynamicTeamAgent,0.04432769999999997,0.2443354081142497,0.32439854442354377,0.7531951431793066,-0.1647006678087488,50,0.4725254495935985,,0.0
chain_influence,single_agent,FreeRiderAgent,-0.025761400000000045,-0.12325504321471215,0.12107189989758496,-1.018031792009326,-0.050611995706675406,50,0.4725254495935985,,0.07008910000000002
chain_influence,single_agent,LowVolatilityAgent,0.01661580000000007,0.08660212446202409,0.014406721801359204,6.011230428136233,-0.003399416621347684,50,0.4725254495935985,,0.0277118999999999
chain_influence,single_agent,MeanReversionAgent,-0.0816228,-0.3489320606676466,0.399501039647877,-0.8734196561170348,-0.20797949735749155,50,0.4725254495935985,,0.12595049999999997
chain_influence,single_agent,MomentumAgent,-0.14300259999999998,-0.5405728018795646,0.3232895800245249,-1.672100912867518,-0.19312652675914532,50,0.4725254495935985,,0.18733029999999995
chain_influence,single_agent,PersuaderAgent,-0.15411429999999993,-0.5698193386384034,0.32400819507717643,-1.7586571799601443,-0.22543614020950842,50,0.4725254495935985,,0.1984419999999999
chain_influence,single_agent,RandomAgent,-0.07975390000000004,-0.34222693248763514,0.3581731713570433,-0.9554789689886845,-0.2057691578542553,50,0.4725254495935985,,0.12408160000000001
chain_influence,single_agent,SocialGraphAgent,-0.0191519,-0.0928630735612459,0.05309300338657305,-1.749064238937564,-0.029434803773433327,50,0.4725254495935985,,0.06347959999999997
chain_influence,single_agent,TruthfulReporterAgent,0.0035586999999999147,0.018065246967351234,0.05047636380147969,0.3578951732418899,-0.022063243032547253,50,0.4725254495935985,,0.040769000000000055
core_periphery,single_agent,CommitteeTeamAgent,-0.0012469999999999981,-0.006269068756425189,0.011907424908659465,-0.5264840051072771,-0.008182046813912436,50,0.45815589602782614,,0.042492500000000044
core_periphery,single_agent,ContrarianAgent,0.041245500000000046,0.2259360412494109,0.09808017629533752,2.3035851869706656,-0.025870201105448132,50,0.45815589602782614,,0.0
core_periphery,single_agent,DrawdownBuyerAgent,-0.13493549999999999,-0.5183579569544923,0.4638274932714738,-1.1175662600300027,-0.2681320485776174,50,0.45815589602782614,,0.17618100000000003
core_periphery,single_agent,DynamicTeamAgent,-0.014268699999999912,-0.06987123248576399,0.04987145956424075,-1.4010264206476852,-0.02625197398090995,50,0.45815589602782614,,0.05551419999999996
core_periphery,single_agent,FreeRiderAgent,-0.0017850000000000366,-0.008964020301558073,0.0163443585656081,-0.5484473597159218,-0.008332397239234846,50,0.45815589602782614,,0.04303050000000008
core_periphery,single_agent,LowVolatilityAgent,0.008909999999999973,0.04572196497645842,0.016715380078036662,2.7353230834718048,-0.004704842595884107,50,0.45815589602782614,,0.03233550000000007
core_periphery,single_agent,MeanReversionAgent,-0.09214860000000002,-0.3856803192343782,0.45910157688091047,-0.8400762242087059,-0.24813614304065135,50,0.45815589602782614,,0.13339410000000007
core_periphery,single_agent,MomentumAgent,-0.11731669999999994,-0.46684099797233036,0.27706834701538624,-1.6849308230304836,-0.1665272813111216,50,0.45815589602782614,,0.1585622
core_periphery,single_agent,PersuaderAgent,-0.004938200000000115,-0.02464150006529009,0.017051758845041676,-1.4451001969486195,-0.009528214782232314,50,0.45815589602782614,,0.04618370000000016
core_periphery,single_agent,RandomAgent,-0.015251899999999985,-0.07453763198730579,0.07663808047243757,-0.972592626639609,-0.032422577886281,50,0.45815589602782614,,0.05649740000000003
core_periphery,single_agent,SocialGraphAgent,0.0037650000000000183,0.019120466779812162,0.031136998559403516,0.6140754621333819,-0.011099312447721665,50,0.45815589602782614,,0.03748050000000003
core_periphery,single_agent,TruthfulReporterAgent,0.001108000000000109,0.005596832642680072,0.0167346748362261,0.3344452579720536,-0.006664861873614036,50,0.45815589602782614,,0.04013749999999994
dense_market,single_agent,CommitteeTeamAgent,0.026764999999999928,0.14238929059050864,0.11335933808429957,1.256087879453045,-0.05189425133603154,50,0.5714576881133937,,0.044396300000000055
dense_market,single_agent,ContrarianAgent,0.0661989999999999,0.3813536676620928,0.20508214937674032,1.8595166318524285,-0.06197882289507195,50,0.5714576881133937,,0.004962300000000086
dense_market,single_agent,DrawdownBuyerAgent,-0.007674199999999964,-0.03808303106506883,0.39486150491515454,-0.09644655300914147,-0.20456037793088033,50,0.5714576881133937,,0.07883549999999995
dense_market,single_agent,DynamicTeamAgent,-0.03682960000000002,-0.17231752000952194,0.21958625480908317,-0.7847372785666457,-0.1235900713127388,50,0.5714576881133937,,0.1079909
dense_market,single_agent,FreeRiderAgent,-0.0006780000000000674,-0.0034124432633348967,0.15507264119840655,-0.022005450071420858,-0.05109318597683776,50,0.5714576881133937,,0.07183930000000005
dense_market,single_agent,LowVolatilityAgent,0.004482499999999945,0.02279729213789561,0.012727496764215706,1.7911842807921095,-0.005317157007412754,50,0.5714576881133937,,0.06667880000000004
dense_market,single_agent,MeanReversionAgent,-0.03836990000000007,-0.17896708995783694,0.34388656649458327,-0.5204247778043285,-0.1548161418537235,50,0.5714576881133937,,0.10953120000000005
dense_market,single_agent,MomentumAgent,-0.05282369999999992,-0.23930362539156036,0.21892743725018995,-1.093072793420975,-0.08480530096497729,50,0.5714576881133937,,0.1239849999999999
dense_market,single_agent,PersuaderAgent,0.07116129999999998,0.41406236327429013,0.15834933340645102,2.6148664750705013,-0.0412694683271867,50,0.5714576881133937,,0.0
dense_market,single_agent,RandomAgent,-0.032643999999999895,-0.15402972837701867,0.12958048979479306,-1.1886799364699427,-0.06631598910038228,50,0.5714576881133937,,0.10380529999999988
dense_market,single_agent,SocialGraphAgent,-0.014712999999999976,-0.07198227006665503,0.14055051083256204,-0.5121452041708164,-0.07637157136845063,50,0.5714576881133937,,0.08587429999999996
dense_market,single_agent,TruthfulReporterAgent,-0.019836999999999994,-0.09605198780081037,0.2518515626832363,-0.38138333063122093,-0.142997446997447,50,0.5714576881133937,,0.09099829999999998
echo_chambers,single_agent,CommitteeTeamAgent,0.00010390000000004562,0.0005237659154460061,0.016971413054501002,0.030861656231217456,-0.005383756484814151,50,0.4983975591853852,,0.005705700000000036
echo_chambers,single_agent,ContrarianAgent,0.001452599999999915,0.007342617608250057,0.009164565810083552,0.8011964516825392,-0.00396557280280474,50,0.4983975591853852,,0.004357000000000166
echo_chambers,single_agent,DrawdownBuyerAgent,-0.1220661999999999,-0.48114343269579074,0.472764207478179,-1.0177238993245878,-0.26047019916420266,50,0.4983975591853852,,0.12787579999999998
echo_chambers,single_agent,DynamicTeamAgent,-0.0029750999999998973,-0.014904662755657605,0.02428007266772851,-0.6138640093720935,-0.01375318105895984,50,0.4983975591853852,,0.008784699999999979
echo_chambers,single_agent,FreeRiderAgent,0.0002967000000000386,0.0014962644943812275,0.008442307504338848,0.17723406706190645,-0.0030634444124448823,50,0.4983975591853852,,0.005512900000000043
