experiment_type,portfolio,total_return,annual_return,annual_volatility,sharpe,max_drawdown,days,average_agent_correlation,final_weight_hhi,regret_to_best_agent
single_agent,CommitteeTeamAgent,0.014908399999999933,0.07743556965502929,0.066453930161879,1.16525191913254,-0.027641817302211602,50,0.4725254495935985,,0.029419300000000037
single_agent,ContrarianAgent,-0.05284999999999995,-0.23941007460325237,0.12430855474733354,-1.9259340203083473,-0.06199554345134939,50,0.4725254495935985,,0.09717769999999992
single_agent,DrawdownBuyerAgent,-0.09453410000000007,-0.39377285235314885,0.38303324920019005,-1.028038305226463,-0.2041894589738471,50,0.4725254495935985,,0.13886180000000004
single_agent,DynamicTeamAgent,0.04432769999999997,0.2443354081142497,0.32439854442354377,0.7531951431793066,-0.1647006678087488,50,0.4725254495935985,,0.0
single_agent,FreeRiderAgent,-0.025761400000000045,-0.12325504321471215,0.12107189989758496,-1.018031792009326,-0.050611995706675406,50,0.4725254495935985,,0.07008910000000002
single_agent,LowVolatilityAgent,0.01661580000000007,0.08660212446202409,0.014406721801359204,6.011230428136233,-0.003399416621347684,50,0.4725254495935985,,0.0277118999999999
single_agent,MeanReversionAgent,-0.0816228,-0.3489320606676466,0.399501039647877,-0.8734196561170348,-0.20797949735749155,50,0.4725254495935985,,0.12595049999999997
single_agent,MomentumAgent,-0.14300259999999998,-0.5405728018795646,0.3232895800245249,-1.672100912867518,-0.19312652675914532,50,0.4725254495935985,,0.18733029999999995
single_agent,PersuaderAgent,-0.15411429999999993,-0.5698193386384034,0.32400819507717643,-1.7586571799601443,-0.22543614020950842,50,0.4725254495935985,,0.1984419999999999
single_agent,RandomAgent,-0.07975390000000004,-0.34222693248763514,0.3581731713570433,-0.9554789689886845,-0.2057691578542553,50,0.4725254495935985,,0.12408160000000001
single_agent,SocialGraphAgent,-0.0191519,-0.0928630735612459,0.05309300338657305,-1.749064238937564,-0.029434803773433327,50,0.4725254495935985,,0.06347959999999997
single_agent,TruthfulReporterAgent,0.0035586999999999147,0.018065246967351234,0.05047636380147969,0.3578951732418899,-0.022063243032547253,50,0.4725254495935985,,0.040769000000000055
agent_portfolio,correlation_aware_agent_portfolio,-0.04420728557410181,-0.20747422523610948,0.20318001368390703,-1.0211350096613492,-0.12493307326260361,49,0.4725254495935985,0.09766337529198799,0.08853498557410178
agent_portfolio,drawdown_constrained_agent_portfolio,-0.023082895621994948,-0.11317144287272118,0.11766510950561265,-0.9618096931896611,-0.07080786957996965,49,0.4725254495935985,0.14795467514313676,0.06741059562199492
agent_portfolio,equal_agent_portfolio,-0.04641320229859991,-0.21683619130244158,0.18050288303854997,-1.2012893514622252,-0.11510676926080987,49,0.4725254495935985,0.08333333333333334,0.09074090229859988
agent_portfolio,hedge_agent_portfolio,-0.023082895621994948,-0.11317144287272118,0.11766510950561265,-0.9618096931896611,-0.07080786957996965,49,0.4725254495935985,0.1480810089064951,0.06741059562199492
