date,agent,ticker,view_type,direction,probability_up,expected_return,confidence,reputation,omega,source_message_id
2021-01-04,MomentumAgent,300750,absolute,bullish,0.875,0.1011846296152371,0.75,0.5,0.048537264689174374,3
2021-01-04,MomentumAgent,300750,absolute,neutral,0.5,0.0,0.45,0.5,0.08089544114862394,4
2021-01-04,MomentumAgent,300750,absolute,bullish,0.81,0.08364596048192934,0.62,0.5,0.05871443309174319,5
2021-01-04,MeanReversionAgent,600519,absolute,neutral,0.5,0.0,0.62,0.5,0.01943449984175878,9
2021-01-04,MeanReversionAgent,600519,absolute,neutral,0.5,0.0,0.62,0.5,0.01943449984175878,10
2021-01-04,MeanReversionAgent,600519,absolute,neutral,0.5,0.0,0.62,0.5,0.01943449984175878,11
2021-01-04,LowVolatilityAgent,2,absolute,neutral,0.5,0.0,0.45,0.5,0.05035145902243998,15
2021-01-04,LowVolatilityAgent,2,absolute,neutral,0.5,0.0,0.62,0.5,0.03654541380660966,16
2021-01-04,LowVolatilityAgent,2,absolute,neutral,0.5,0.0,0.45,0.5,0.05035145902243998,17
2021-01-04,DrawdownBuyerAgent,2,absolute,bearish,0.275,-0.0478971643389243,0.45,0.5,0.05035145902243998,19
2021-01-04,RandomAgent,601899,absolute,bullish,0.81,0.06692690777022392,0.62,0.5,0.0375886256225375,21
2021-01-04,RandomAgent,601899,absolute,neutral,0.5,0.0,0.62,0.5,0.0375886256225375,22
2021-01-04,RandomAgent,601899,absolute,neutral,0.5,0.0,0.62,0.5,0.0375886256225375,25
2021-01-04,TruthfulReporterAgent,2,absolute,neutral,0.5,0.0,0.75,0.5,0.030210875413463987,27
2021-01-04,TruthfulReporterAgent,2,absolute,neutral,0.5,0.0,0.62,0.5,0.03654541380660966,28
2021-01-04,PersuaderAgent,2,absolute,bullish,0.81,0.06599164864474014,0.62,0.5,0.03654541380660966,32
2021-01-04,PersuaderAgent,2594,absolute,bullish,0.81,0.08809223354561815,0.62,0.5,0.06512236590795654,32
2021-01-04,PersuaderAgent,2,absolute,bullish,0.81,0.06599164864474014,0.62,0.5,0.03654541380660966,33
2021-01-04,PersuaderAgent,2594,absolute,bullish,0.81,0.08809223354561815,0.62,0.5,0.06512236590795654,33
2021-01-04,PersuaderAgent,2,absolute,neutral,0.5,0.0,0.75,0.5,0.030210875413463987,34
2021-01-04,PersuaderAgent,2594,absolute,neutral,0.5,0.0,0.75,0.5,0.05383448915057742,34
2021-01-04,FreeRiderAgent,601318,absolute,neutral,0.5,0.0,0.45,0.5,0.025928585514065683,38
2021-01-04,FreeRiderAgent,601318,absolute,neutral,0.5,0.0,0.75,0.5,0.015557151308439411,39
2021-01-04,FreeRiderAgent,601318,absolute,neutral,0.5,0.0,0.45,0.5,0.025928585514065683,40
2021-01-04,ContrarianAgent,300750,absolute,bearish,0.19,-0.08364596048192934,0.62,0.5,0.05871443309174319,42
2021-01-04,CommitteeTeamAgent,600519,absolute,bullish,0.81,0.048123723246890855,0.62,0.5,0.01943449984175878,46
2021-01-04,DynamicTeamAgent,600519,absolute,bullish,0.81,0.048123723246890855,0.62,0.5,0.01943449984175878,50
