date,agent,ticker,belief,source
2023-05-15,TruthfulReporterAgent,AAPL,-0.4075944097567113,own
2023-05-15,TruthfulReporterAgent,AMZN,0.037972048783556644,own
2023-05-15,TruthfulReporterAgent,GOOGL,-0.4075944097567113,own
2023-05-15,TruthfulReporterAgent,MSFT,-0.4075944097567113,own
2023-05-15,TruthfulReporterAgent,NVDA,0.5924055902432886,own
2023-05-15,TruthfulReporterAgent,TSLA,0.5924055902432886,own
2023-05-15,TruthfulReporterAgent,NVDA,0.5924055902432886,snapshot
2023-05-15,TruthfulReporterAgent,AAPL,-0.4075944097567113,snapshot
2023-05-15,TruthfulReporterAgent,GOOGL,-0.4075944097567113,snapshot
2023-05-15,TruthfulReporterAgent,AMZN,0.037972048783556644,snapshot
2023-05-15,TruthfulReporterAgent,MSFT,-0.4075944097567113,snapshot
2023-05-15,TruthfulReporterAgent,TSLA,0.5924055902432886,snapshot
2023-05-22,TruthfulReporterAgent,NVDA,0.35009362691450924,reputation_weighted
2023-05-22,TruthfulReporterAgent,AAPL,-0.16303776390268454,reputation_weighted
2023-05-22,TruthfulReporterAgent,GOOGL,-0.07627139741640292,reputation_weighted
2023-05-22,TruthfulReporterAgent,AMZN,0.280079352210268,reputation_weighted
2023-05-22,TruthfulReporterAgent,AAPL,-0.2561589062451163,own
2023-05-22,TruthfulReporterAgent,AMZN,0.30997679978740816,own
2023-05-22,TruthfulReporterAgent,GOOGL,-0.3607174338653552,own
2023-05-22,TruthfulReporterAgent,MSFT,-0.402146883893687,own
2023-05-22,TruthfulReporterAgent,NVDA,0.11119330811043741,own
2023-05-22,TruthfulReporterAgent,TSLA,0.5978531161063129,own
2023-05-22,TruthfulReporterAgent,NVDA,0.11119330811043741,snapshot
2023-05-22,TruthfulReporterAgent,AAPL,-0.2561589062451163,snapshot
2023-05-22,TruthfulReporterAgent,GOOGL,-0.3607174338653552,snapshot
2023-05-22,TruthfulReporterAgent,AMZN,0.30997679978740816,snapshot
2023-05-22,TruthfulReporterAgent,MSFT,-0.402146883893687,snapshot
2023-05-22,TruthfulReporterAgent,TSLA,0.5978531161063129,snapshot
2023-05-29,TruthfulReporterAgent,NVDA,0.18500528097579266,reputation_weighted
2023-05-29,TruthfulReporterAgent,AAPL,-0.10246356249804651,reputation_weighted
2023-05-29,TruthfulReporterAgent,GOOGL,-0.1442869735461421,reputation_weighted
2023-05-29,TruthfulReporterAgent,AMZN,0.3014189120504707,reputation_weighted
2023-05-29,TruthfulReporterAgent,AAPL,-0.3333333333333333,own
2023-05-29,TruthfulReporterAgent,AMZN,0.6666666666666667,own
2023-05-29,TruthfulReporterAgent,GOOGL,-0.3333333333333333,own
2023-05-29,TruthfulReporterAgent,MSFT,-0.3333333333333333,own
2023-05-29,TruthfulReporterAgent,NVDA,-0.3333333333333333,own
2023-05-29,TruthfulReporterAgent,TSLA,0.6666666666666667,own
2023-05-29,TruthfulReporterAgent,NVDA,-0.3333333333333333,snapshot
2023-05-29,TruthfulReporterAgent,AAPL,-0.3333333333333333,snapshot
2023-05-29,TruthfulReporterAgent,GOOGL,-0.3333333333333333,snapshot
2023-05-29,TruthfulReporterAgent,AMZN,0.6666666666666667,snapshot
2023-05-29,TruthfulReporterAgent,MSFT,-0.3333333333333333,snapshot
2023-05-29,TruthfulReporterAgent,TSLA,0.6666666666666667,snapshot
2023-06-05,TruthfulReporterAgent,GOOGL,-0.13333333333333333,reputation_weighted
2023-06-05,TruthfulReporterAgent,AAPL,-0.13333333333333333,reputation_weighted
2023-06-05,TruthfulReporterAgent,AMZN,0.44109842666327326,reputation_weighted
2023-06-05,TruthfulReporterAgent,NVDA,-0.034307267637984154,reputation_weighted
2023-06-05,TruthfulReporterAgent,TSLA,0.706255562694313,reputation_weighted
2023-06-05,TruthfulReporterAgent,AAPL,-0.2515173398721673,own
2023-06-05,TruthfulReporterAgent,AMZN,0.7484826601278327,own
2023-06-05,TruthfulReporterAgent,GOOGL,0.2575866993608364,own
2023-06-05,TruthfulReporterAgent,MSFT,-0.2515173398721673,own
2023-06-05,TruthfulReporterAgent,NVDA,-0.2515173398721673,own
2023-06-05,TruthfulReporterAgent,TSLA,-0.2515173398721673,own
2023-06-05,TruthfulReporterAgent,NVDA,-0.2515173398721673,snapshot
2023-06-05,TruthfulReporterAgent,AAPL,-0.2515173398721673,snapshot
2023-06-05,TruthfulReporterAgent,GOOGL,0.2575866993608364,snapshot
2023-06-05,TruthfulReporterAgent,AMZN,0.7484826601278327,snapshot
2023-06-05,TruthfulReporterAgent,MSFT,-0.2515173398721673,snapshot
2023-06-05,TruthfulReporterAgent,TSLA,-0.2515173398721673,snapshot
2023-06-12,TruthfulReporterAgent,AAPL,-0.013530036943263907,reputation_weighted
2023-06-12,TruthfulReporterAgent,AMZN,0.4836479209217473,reputation_weighted
2023-06-12,TruthfulReporterAgent,NVDA,-0.011266729514641916,reputation_weighted
