date,agent,equity,cash
2021-01-21,SocialGraphAgent,100262.0,97252.0
2021-01-21,TruthfulReporterAgent,100239.2,97884.0
2021-01-22,CommitteeTeamAgent,100352.0,94699.0
2021-01-22,ContrarianAgent,104289.0,55705.0
2021-01-22,DrawdownBuyerAgent,100413.26,25518.6
2021-01-22,DynamicTeamAgent,100079.01,91699.01
2021-01-22,FreeRiderAgent,100118.5,91738.5
2021-01-22,LowVolatilityAgent,99044.5,99044.5
2021-01-22,MeanReversionAgent,101183.0,39896.6
2021-01-22,MomentumAgent,98656.4,89575.6
2021-01-22,PersuaderAgent,100497.5,91576.0
2021-01-22,RandomAgent,99390.9,84747.9
2021-01-22,SocialGraphAgent,100178.0,100178.0
2021-01-22,TruthfulReporterAgent,100313.2,97884.0
2021-01-25,CommitteeTeamAgent,100411.0,96167.0
2021-01-25,ContrarianAgent,107705.0,81705.0
2021-01-25,DrawdownBuyerAgent,103297.96,22582.6
2021-01-25,DynamicTeamAgent,100187.01,87455.01
2021-01-25,FreeRiderAgent,100226.5,91738.5
2021-01-25,LowVolatilityAgent,99044.5,93833.5
2021-01-25,MeanReversionAgent,101505.4,47696.6
2021-01-25,MomentumAgent,98745.1,63575.6
2021-01-25,PersuaderAgent,100616.5,87332.0
2021-01-25,RandomAgent,99554.4,84195.4
2021-01-25,SocialGraphAgent,100178.0,91690.0
2021-01-25,TruthfulReporterAgent,100484.0,97884.0
2021-01-26,CommitteeTeamAgent,100317.0,92017.0
2021-01-26,ContrarianAgent,107127.0,81705.0
2021-01-26,DrawdownBuyerAgent,100938.7,18338.6
2021-01-26,DynamicTeamAgent,99905.01,83305.01
2021-01-26,FreeRiderAgent,99944.5,87494.5
2021-01-26,LowVolatilityAgent,98973.5,93833.5
2021-01-26,MeanReversionAgent,99988.8,46036.6
2021-01-26,MomentumAgent,98009.6,68715.6
2021-01-26,PersuaderAgent,100319.0,83182.0
2021-01-26,RandomAgent,99257.4,88345.4
2021-01-26,SocialGraphAgent,99990.0,91690.0
2021-01-26,TruthfulReporterAgent,100426.2,100426.2
2021-01-27,CommitteeTeamAgent,100321.0,92017.0
2021-01-27,ContrarianAgent,107405.0,107405.0
2021-01-27,DrawdownBuyerAgent,99207.0,23478.6
2021-01-27,DynamicTeamAgent,99913.01,91609.01
2021-01-27,FreeRiderAgent,99950.5,87494.5
2021-01-27,LowVolatilityAgent,99033.5,93833.5
2021-01-27,MeanReversionAgent,100311.0,53746.6
2021-01-27,MomentumAgent,98397.2,68715.6
2021-01-27,PersuaderAgent,100311.0,87334.0
2021-01-27,RandomAgent,99412.4,89036.2
2021-01-27,SocialGraphAgent,99994.0,91690.0
2021-01-27,TruthfulReporterAgent,100426.2,100426.2
2021-01-28,CommitteeTeamAgent,100109.0,100109.0
2021-01-28,ContrarianAgent,107405.0,104562.0
2021-01-28,DrawdownBuyerAgent,96805.03,22510.6
2021-01-28,DynamicTeamAgent,99701.01,99701.01
2021-01-28,FreeRiderAgent,99632.5,91540.5
2021-01-28,LowVolatilityAgent,98994.5,93833.5
2021-01-28,MeanReversionAgent,98075.0,35251.6
2021-01-28,MomentumAgent,97011.1,68715.6
2021-01-28,PersuaderAgent,99956.0,91380.0
2021-01-28,RandomAgent,98967.2,87133.0
2021-01-28,SocialGraphAgent,99782.0,99782.0
2021-01-28,TruthfulReporterAgent,100426.2,100426.2
2021-01-29,CommitteeTeamAgent,100109.0,97330.0
2021-01-29,ContrarianAgent,107341.0,96654.0
2021-01-29,DrawdownBuyerAgent,96521.89,4805.1
2021-01-29,DynamicTeamAgent,99701.01,92618.81
2021-01-29,FreeRiderAgent,99448.5,95494.5
2021-01-29,LowVolatilityAgent,98943.5,93833.5
2021-01-29,MeanReversionAgent,95772.5,27343.6
2021-01-29,MomentumAgent,97230.6,56365.6
2021-01-29,PersuaderAgent,99768.0,95334.0
2021-01-29,RandomAgent,98792.6,85362.45
2021-01-29,SocialGraphAgent,99782.0,99782.0
