date,agent,equity,cash
2021-01-12,TruthfulReporterAgent,100000.0,100000.0
2021-01-13,CommitteeTeamAgent,100920.0,98450.0
2021-01-13,ContrarianAgent,100399.0,66876.0
2021-01-13,DrawdownBuyerAgent,99860.0,30040.0
2021-01-13,DynamicTeamAgent,100137.0,93033.0
2021-01-13,FreeRiderAgent,100271.55,95943.55
2021-01-13,LowVolatilityAgent,100867.0,88063.0
2021-01-13,MeanReversionAgent,99720.0,53920.5
2021-01-13,MomentumAgent,100175.0,89244.0
2021-01-13,PersuaderAgent,103138.5,86233.5
2021-01-13,RandomAgent,100090.64,99518.31
2021-01-13,SocialGraphAgent,100391.0,97401.0
2021-01-13,TruthfulReporterAgent,100000.0,100000.0
2021-01-14,CommitteeTeamAgent,100902.5,95556.0
2021-01-14,ContrarianAgent,98815.0,37936.0
2021-01-14,DrawdownBuyerAgent,96447.0,11589.5
2021-01-14,DynamicTeamAgent,100072.0,93033.0
2021-01-14,FreeRiderAgent,100211.55,95943.55
2021-01-14,LowVolatilityAgent,100475.5,98023.0
2021-01-14,MeanReversionAgent,97330.5,39450.5
2021-01-14,MomentumAgent,99873.0,84339.0
2021-01-14,PersuaderAgent,102336.0,86233.5
2021-01-14,RandomAgent,100068.46,99228.91
2021-01-14,SocialGraphAgent,100400.0,100400.0
2021-01-14,TruthfulReporterAgent,100000.0,99509.5
2021-01-15,CommitteeTeamAgent,100990.0,92679.0
2021-01-15,ContrarianAgent,98471.0,37936.0
2021-01-15,DrawdownBuyerAgent,96847.0,10533.5
2021-01-15,DynamicTeamAgent,100229.0,93544.4
2021-01-15,FreeRiderAgent,100107.55,95655.85
2021-01-15,LowVolatilityAgent,100580.0,99301.5
2021-01-15,MeanReversionAgent,96990.5,25065.5
2021-01-15,MomentumAgent,100457.0,81782.0
2021-01-15,PersuaderAgent,102607.5,83356.5
2021-01-15,RandomAgent,100068.31,99029.53
2021-01-15,SocialGraphAgent,100400.0,99888.6
2021-01-15,TruthfulReporterAgent,100020.9,99509.5
2021-01-18,CommitteeTeamAgent,100966.0,92679.0
2021-01-18,ContrarianAgent,97972.0,66391.0
2021-01-18,DrawdownBuyerAgent,96427.5,10533.5
2021-01-18,DynamicTeamAgent,100280.2,94582.8
2021-01-18,FreeRiderAgent,100066.4,95371.3
2021-01-18,LowVolatilityAgent,100599.5,99820.7
2021-01-18,MeanReversionAgent,96171.5,22188.5
2021-01-18,MomentumAgent,100740.0,78656.0
2021-01-18,PersuaderAgent,102478.5,83875.7
2021-01-18,RandomAgent,100064.12,95903.53
2021-01-18,SocialGraphAgent,100407.8,100407.8
2021-01-18,TruthfulReporterAgent,100028.7,99509.5
2021-01-19,CommitteeTeamAgent,100901.5,93197.5
2021-01-19,ContrarianAgent,97669.0,66391.0
2021-01-19,DrawdownBuyerAgent,94847.0,5791.0
2021-01-19,DynamicTeamAgent,100221.71,94216.69
2021-01-19,FreeRiderAgent,99953.12,95371.3
2021-01-19,LowVolatilityAgent,100598.45,100339.2
2021-01-19,MeanReversionAgent,95378.5,22188.5
2021-01-19,MomentumAgent,100809.0,81252.0
2021-01-19,PersuaderAgent,102167.2,83594.2
2021-01-19,RandomAgent,100041.23,95851.68
2021-01-19,SocialGraphAgent,100407.8,97592.8
2021-01-19,TruthfulReporterAgent,100028.0,99509.5
2021-01-20,CommitteeTeamAgent,100963.3,92234.7
2021-01-20,ContrarianAgent,97926.0,94876.0
2021-01-20,DrawdownBuyerAgent,103299.0,2741.0
2021-01-20,DynamicTeamAgent,100270.42,94735.19
2021-01-20,FreeRiderAgent,100022.26,95371.3
2021-01-20,LowVolatilityAgent,100597.8,100390.92
2021-01-20,MeanReversionAgent,96249.5,22092.22
2021-01-20,MomentumAgent,100686.0,86424.0
2021-01-20,PersuaderAgent,102482.35,84111.4
2021-01-20,RandomAgent,99979.66,95629.68
2021-01-20,SocialGraphAgent,100441.3,97592.8
2021-01-20,TruthfulReporterAgent,100026.7,100026.7
2021-01-21,CommitteeTeamAgent,101280.3,92761.1
2021-01-21,ContrarianAgent,97886.0,97886.0
2021-01-21,DrawdownBuyerAgent,106252.0,2741.0
2021-01-21,DynamicTeamAgent,100354.89,93734.19
2021-01-21,FreeRiderAgent,100105.2,95668.25
2021-01-21,LowVolatilityAgent,100601.48,100601.48
2021-01-21,MeanReversionAgent,99399.32,51787.22
2021-01-21,MomentumAgent,101018.0,83264.0
2021-01-21,PersuaderAgent,103365.05,84111.4
2021-01-21,RandomAgent,99996.19,95739.38
2021-01-21,SocialGraphAgent,100562.3,97592.8
2021-01-21,TruthfulReporterAgent,100026.7,99926.6
2021-01-22,CommitteeTeamAgent,101227.2,94238.9
2021-01-22,ContrarianAgent,97886.0,97886.0
2021-01-22,DrawdownBuyerAgent,106801.5,6821.0
2021-01-22,DynamicTeamAgent,100326.24,94250.59
2021-01-22,FreeRiderAgent,100123.71,95584.45
2021-01-22,LowVolatilityAgent,100601.48,100500.91
2021-01-22,MeanReversionAgent,99177.39,54742.82
2021-01-22,MomentumAgent,101365.0,86190.0
2021-01-22,PersuaderAgent,103639.76,86540.6
2021-01-22,RandomAgent,99914.65,92813.38
