date,agent,equity,cash,pnl,pnl_pct
2021-01-28,MomentumAgent,99523.5,73214.0,-476.5,-0.004765
2021-01-28,MeanReversionAgent,99865.1,58373.1,-134.9,-0.0013490000000000002
2021-01-28,LowVolatilityAgent,99923.23,99114.03,-76.77,-0.0007677
2021-01-28,DrawdownBuyerAgent,93929.76,744.16,-6070.24,-0.0607024
2021-01-28,RandomAgent,98559.4,54638.3,-1440.6,-0.014405999999999999
2021-01-28,TruthfulReporterAgent,101275.2,100466.0,1275.2,0.012752000000000001
2021-01-28,PersuaderAgent,111728.2,110919.0,11728.2,0.11728200000000001
2021-01-28,FreeRiderAgent,100748.75,87422.05,748.75,0.0074875
2021-01-28,ContrarianAgent,100273.2,99367.2,273.2,0.002732
2021-01-28,CommitteeTeamAgent,100998.8,94486.6,998.8,0.009988
2021-01-28,DynamicTeamAgent,100707.2,99898.0,707.2,0.007072
2021-01-28,SocialGraphAgent,100396.89,100396.89,396.89,0.0039689
2021-01-29,MomentumAgent,99184.0,48514.0,-816.0,-0.00816
2021-01-29,MeanReversionAgent,100572.7,58277.1,572.7,0.005727
2021-01-29,LowVolatilityAgent,99904.83,99904.83,-95.17,-0.0009517
2021-01-29,DrawdownBuyerAgent,93261.88,36155.16,-6738.12,-0.0673812
2021-01-29,RandomAgent,97308.5,54542.3,-2691.5,-0.026915
2021-01-29,TruthfulReporterAgent,101256.8,101256.8,1256.8,0.012568
2021-01-29,PersuaderAgent,111709.8,110823.0,11709.8,0.117098
2021-01-29,FreeRiderAgent,100833.78,88212.85,833.78,0.0083378
2021-01-29,ContrarianAgent,100254.0,100158.0,254.0,0.00254
2021-01-29,CommitteeTeamAgent,100967.8,95277.4,967.8,0.009677999999999999
2021-01-29,DynamicTeamAgent,100688.8,100688.8,688.8,0.006887999999999999
2021-01-29,SocialGraphAgent,100396.89,100300.89,396.89,0.0039689
2021-02-01,MomentumAgent,99598.0,43274.0,-402.0,-0.00402
2021-02-01,MeanReversionAgent,100868.1,54773.8,868.1,0.008681
2021-02-01,LowVolatilityAgent,99904.83,94664.83,-95.17,-0.0009517
2021-02-01,DrawdownBuyerAgent,93483.78,36050.76,-6516.22,-0.0651622
2021-02-01,RandomAgent,97117.85,55064.3,-2882.15,-0.0288215
2021-02-01,TruthfulReporterAgent,101256.8,101152.4,1256.8,0.012568
2021-02-01,PersuaderAgent,111718.2,111613.8,11718.2,0.11718200000000001
2021-02-01,FreeRiderAgent,100842.52,88212.85,842.52,0.008425199999999999
2021-02-01,ContrarianAgent,100262.4,100158.0,262.4,0.0026239999999999996
2021-02-01,CommitteeTeamAgent,101007.3,95173.0,1007.3,0.010073
2021-02-01,DynamicTeamAgent,100697.2,100592.8,697.2,0.006972000000000001
2021-02-01,SocialGraphAgent,100405.29,100300.89,405.29,0.0040529
2021-02-02,MomentumAgent,101735.0,29899.0,1735.0,0.01735
2021-02-02,MeanReversionAgent,102756.6,47417.8,2756.6,0.027566
2021-02-02,LowVolatilityAgent,99861.83,94664.83,-138.17,-0.0013816999999999998
2021-02-02,DrawdownBuyerAgent,95678.72,33216.76,-4321.28,-0.043212799999999996
2021-02-02,RandomAgent,98993.8,55280.3,-1006.2,-0.010062
2021-02-02,TruthfulReporterAgent,101260.4,101152.4,1260.4,0.012604
2021-02-02,PersuaderAgent,111721.8,111721.8,11721.8,0.11721799999999999
2021-02-02,FreeRiderAgent,101320.45,88212.85,1320.45,0.013204500000000001
2021-02-02,ContrarianAgent,100266.0,100266.0,266.0,0.00266
2021-02-02,CommitteeTeamAgent,101156.2,95173.0,1156.2,0.011562000000000001
2021-02-02,DynamicTeamAgent,100700.8,100700.8,700.8,0.0070079999999999995
2021-02-02,SocialGraphAgent,100408.89,100408.89,408.89,0.0040888999999999995
2021-02-03,MomentumAgent,100239.0,35889.0,239.0,0.00239
2021-02-03,MeanReversionAgent,103750.6,48466.8,3750.6,0.037506
2021-02-03,LowVolatilityAgent,99969.83,94664.83,-30.17,-0.0003017
